collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
IR,Industrial relations,CYP,Cyprus,XX:8251,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,52.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CYP,Cyprus,XX:8251,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,48.4,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CYP,Cyprus,XX:8251,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,45.9,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CYP,Cyprus,XX:8251,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,43.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CYP,Cyprus,XX:8251,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,43.2,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,44.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,43.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,42.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,50.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,51.3,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,50.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,43.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,50.1,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,49.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,49.9,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,CZE,Czech Republic,FE:8253,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,48.1,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,67.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,65.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,64.9,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,63.4,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,61.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,61.4,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,61.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,59.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,58.9,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,58.3,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DEU,Germany,DA:311,Establishment survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,57.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,85.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,85.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,84.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,83.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,83.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,81.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,82.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,82.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,83.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,83.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,DNK,Denmark,FH:8254,Records of employers' organizations,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,84.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EGY,Egypt,FX:791,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,3.5,,,,,T32:3477,Collective bargaining coverage : Not adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,79.1,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,77.4,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,77.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,76.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,77.4,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,80.2,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,82.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,78.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,79.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,79.3,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ESP,Spain,FE:623,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,79.1,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,28.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,28.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,25.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,25.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,25.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,25.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,24.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,23.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,23.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,23.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,EST,Estonia,XX:8255,Other source,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,23.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ETH,Ethiopia,FE:369,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,0.6,,,,,T32:3477,Collective bargaining coverage : Not adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ETH,Ethiopia,FE:369,Collective agreements,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,0.8,,,,,T32:3477,Collective bargaining coverage : Not adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,91.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,91.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,87.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,87.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,87.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,89.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,78.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,78.2,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,90.0,E,Estimate,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,90.0,E,Estimate,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FIN,Finland,FX:3511,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,93.0,E,Estimate,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,97.1,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,97.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,98.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,97.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,97.3,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,97.8,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,98.2,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,98.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,98.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,98.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,FRA,France,FX:8257,Other administrative records and related sources,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,98.0,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,35.5,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,34.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,34.9,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,33.3,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,34.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,33.6,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
IR,Industrial relations,GBR,United Kingdom,BA:666,Labour force survey,ILR_CBCT_NOC_RT,Collective bargaining coverage rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,32.7,,,,,T32:3476,Collective bargaining coverage : Adjusted for the right to collective bargaining,S9:66,Reference group coverage: Employees,
